SMILES,Name,ClusterNumber
O=C(O)CC(COc1ccc(-c2nc3ccccc3n2Cc2ccccc2)cc1)n1c(-c2ccccc2)nc2ccccc21,73292742,7536
c1ccc(Cn2c(-c3ccc(OCC(C4CCCCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1,73292741,7537
CC(C)C(COc1ccc(-c2nc3ccccc3n2Cc2ccccc2)cc1)n1c(-c2ccccc2)nc2ccccc21,90644517,7538
C=CCC(COc1ccc(-c2nc3ccccc3n2Cc2ccccc2)cc1)n1c(-c2ccccc2)nc2ccccc21,73292574,7539
CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)OC,177230,7540
Cc1nc(C)c(-c2cc[nH]n2)s1,2805447,7541
Cn1nccc1-c1cc[nH]n1,19616700,7542
Cc1nn(C)cc1-c1cc[nH]n1,7147386,7543
Cc1nc(C(F)(F)F)c(-c2nc[nH]n2)s1,5152843,7544
CCOC(=O)CNC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nc6ccccc6nc5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,90644326,7545
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,7009663,7546
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,9903,7547
CN(C)c1ccc(-c2ccc(C(=O)O)cc2)cc1,10657735,7548
O=C(O)c1ccc(-c2ccc(Oc3ccccc3)cc2)cc1,10637227,7549
O=C(O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,2782719,7550
O=C(c1ccccc1)c1cccc(O)c1,83050,7551
O=C(O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,2782717,7552
O=C(O)c1ccc(-c2ccc(F)cc2)cc1,2782689,7553
Cc1cccc(-c2ccc(C(=O)O)cc2)c1,2759816,7554
Cc1ccccc1-c1ccc(C(=O)O)cc1,2759815,7555
O=C(O)c1ccc(-c2cccc([N+](=O)[O-])c2)cc1,2753362,7556
O=C(O)c1ccc(-c2cccc(F)c2)cc1,2782686,7557
O=C(O)/C=C/C=C/c1ccc(Oc2ccccc2)cc1,10778150,7558
O=C(O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,2758156,7559
O=C(O)CCc1ccc(Oc2ccccc2)cc1,22036572,7560
Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,2063421,7561
O=C(O)c1ccc(-c2ccc(Cl)cc2)cc1,616002,7562
Nc1ccc(-c2ccc(C(=O)O)cc2)cc1,308678,7563
COc1ccccc1-c1ccc(C(=O)O)cc1,2759548,7564
O=C(O)CCCCc1ccc(Oc2ccccc2)cc1,10468351,7565
COc1ccc(-c2ccc(C(=O)O)cc2)cc1,2759552,7566
O=C(O)c1ccc(-c2ccccc2)cc1,66724,7567
O=C(O)c1ccc(-c2cc(Cl)cc(Cl)c2)cc1,2758080,7568
O=C(O)c1ccc(-c2ccc(Cl)cc2Cl)cc1,10754279,7569
O=C(O)CCCc1ccc(Oc2ccccc2)cc1,248891,7570
O=C(O)c1ccc(-c2ccc(F)c(Cl)c2)cc1,10634464,7571
O=C(O)c1ccc(-c2cccc(Cl)c2)cc1,2757417,7572
O=C(O)c1ccc(Oc2ccccc2)cc1,75182,7573
Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,51347545,7574
CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2cccc(C)c21,59444436,7575
CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2c(C)cccc21,59444433,7576
CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2ccccc21,9904203,7577
CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2ccc(C)cc21,90644073,7578
CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2cc(C)ccc21,59444434,7579
O=C(Nc1ccc(Cl)cn1)[C@H]1CN(CC(F)F)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,24849206,7580
Nc1nc2c(c(=O)[nH]1)SC(CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,44318750,7581
Cc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc1CCCSc1c(N)nc(N)[nH]c1=O,10576283,7582
Nc1nc(N)c(SCC2CCc3cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc3C2)c(=O)[nH]1,10838476,7583
Nc1nc(N)c(SCCCc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s2)c(=O)[nH]1,9804048,7584
Nc1nc(N)c(SCCc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s2)c(=O)[nH]1,15908575,7585
Cc1cc(CCCSc2c(N)nc(N)[nH]c2=O)sc1C(=O)N[C@@H](CCC(=O)O)C(=O)O,10766724,7586
C[C@]12CC[C@@H]3c4ccc(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)Cc1ccc(N(CCCl)CCCl)cc1,31586,7587
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)N(CCCl)CCCl,53929695,7588
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)N(CCCl)CCCl)O1,90643780,7589
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,5754,7590
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,16623,7591
O=C(CI)NCCCCCCCCNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,90643773,7592
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,8642,7593
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccc2ccccc2n1,71575835,7594
COc1ccc(Nc2nc(-c3cccc(C(=O)Nc4ccc(C(=O)O)cc4)c3)cn3ccnc23)cc1OC,44189262,7595
COc1ccc(Nc2nc(-c3ccc4cn[nH]c4c3)cn3ccnc23)cc1OC,59473380,7596
CC(C)(C)c1cc(NC(=O)Nc2nc(CCOCc3ccc(F)cc3)cs2)n(-c2ccc(CC(=O)O)cc2)n1,70701953,7597
O=C(O)Cc1cccc(-n2nc(C3CCCC3)cc2NC(=O)Nc2nc(CCOCc3ccccc3)cs2)c1,57328627,7598
CC(C)(C)c1cc(NC(=O)Nc2nc(CCOCc3ccccc3)cs2)n(-c2ccc(CC(=O)O)cc2)n1,51035418,7599
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nc(CCOCc3ccc(F)cc3)cs2)cc1,57328555,7600
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nc(CCOCc3ccncc3)cs2)cc1,51035420,7601
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2nccs2)cc1,51035417,7602
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Cl)cc2)c1,44473625,7603
CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc([N+](=O)[O-])c2)n1,25210521,7604
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,9811611,7605
O=C(Nc1ccc(OCCN2CCOCC2)c2ccccc12)c1cc(F)cc(N2CCOCC2)c1,59553096,7606
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,60202316,7607
CCC(=O)Nc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,90656528,7608
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,644241,7609
CNC(=O)[C@@H]1C[C@@H](O)CN1C(C)=O,10797632,7610
CNCc1ccccc1Sc1cccc2ccccc12,826634,7611
O=NCc1cc[n+](COC[n+]2ccc(CN=O)cc2)cc1,53997671,7612
CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(CO)CO)OC1=O)CC(C)C,90656004,7613
CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2ccc(C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)cc2)C(=O)O1)CC(C)C,90656003,7614
CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c2)C(=O)O1)CC(C)C,90656002,7615
CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2ccccc2C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)O1)CC(C)C,90656001,7616
CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1)CC(C)C,90656000,7617
CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1)CC(C)C,90655999,7618
CC(C)(C)C(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1,90655998,7619
CC(C)(C)C(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1,90655997,7620
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1)C(C)C,90655994,7621
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2ccc(O)cc2)C(=O)O1)C(C)C,11516650,7622
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2cccc(O)c2)C(=O)O1)C(C)C,11516649,7623
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2ccccc2O)C(=O)O1)C(C)C,11581893,7624
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,10668061,7625
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,176408,7626
O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12,446916,7627
COC(=O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)NC(CO)CO)C2CCCC2)cc1,90655634,7628
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)NCC[NH3+])C1CCCC1,90655631,7629
C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)NC(CO)CO)C1CCCC1,90655630,7630
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(N)=O,90655623,7631
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(N)=O,73386663,7632
Cc1cc2c(cc1Sc1ccc(C(=O)O)cn1)C(C)(C)CCC2(C)C,3025919,7633
Cc1cc2c(cc1S(=O)(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,3025935,7634
CC1(C)CCC(C)(C)c2cc(Sc3ccc(C(=O)O)cc3)ccc21,3025917,7635
Cc1cc2c(cc1S(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,3025934,7636
Cc1cc2c(cc1Sc1ncc(C(=O)O)s1)C(C)(C)CCC2(C)C,3025936,7637
Cc1cc2c(cc1Sc1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,3025918,7638
Cc1nc[nH]c1CN1CCc2cccc(N)c2C1,73441667,7639
Cc1nc[nH]c1CN1CCc2ccccc2C1,30980948,7640
Cc1cc(N)c(N)cc1Cl,2801468,7641
Nc1cccc2c1CCNC2,16217499,7642
c1ccc2c(c1)CCNC2,7046,7643
Cc1cccc(N)c1N,17593,7644
CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1ccc(C(=O)O)c(F)c1)c(O)c2Br,5311118,7645
COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,5288382,7646
CN(CCC(=O)[O-])[N+](C)(C)C,86276167,7647
CC(CCC(=O)[O-])[N+](C)(C)C,90655245,7648
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,73386674,7649
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68000593,7650
CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,2605,7651
COC(c1ccc2c(c1)C(C)(C)CCC2(C)C)c1ccc2cc(C(=O)O)ccc2c1,10716115,7652
CC1(C)CCC(C)(C)c2cc(/C(=N/NS(C)(=O)=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,10672321,7653
CC1(C)CCC(C)(C)c2cc(C(=C(F)F)c3ccc4cc(C(=O)O)ccc4c3)ccc21,10574148,7654
C=C(c1ccc2c(c1)C(C)(C)CCC2(C)C)c1ccc2cc(C(=O)O)ccc2c1,10249448,7655
CC1(C)CCC(C)(C)c2cc(C(N=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,54523429,7656
CC1(C)CCC(C)(C)c2cc(C(N=N)c3ccc4cc(C(=O)O)ccc4c3)ccc21,91929430,7657
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,73330369,7658
COc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,1073725,7659
CCCCOc1cc(OCCCN(CC)CC)ccc1NC(=O)c1cc(-c2ccc(Oc3ccc(F)cc3)cc2)nn1C,86765240,7660
O=NCc1cc[n+](CCC[n+]2ccc(CN=O)cc2)cc1,54205000,7661
O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,5485192,7662
C[n+]1ccccc1CN=O,54072659,7663
O/N=C/c1nc(CCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,90654886,7664
O/N=C/c1nc(CCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,90654885,7665
CN(CCCNc1c2c(nc3ccccc13)CCCC2)Cc1ccnc(/C(N)=N/O)c1O,86288960,7666
CN(CCNc1c2c(nc3ccccc13)CCCC2)Cc1ccnc(/C(N)=N/O)c1O,86288959,7667
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(I)c(=O)[nH]1,46836131,7668
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(Br)c(=O)[nH]1,53338888,7669
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(Cl)c(=O)[nH]1,46836127,7670
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)c(F)c(=O)[nH]1,46836318,7671
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(CC)cc(=O)[nH]1,57392124,7672
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,60202647,7673
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,4887,7674
COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21,115219,7675
NN(CC(=O)O)CP(=O)(O)O,44329294,7676
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cc(Cl)cc(Cl)c3)ccc2n1,25026174,7677
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(CCc3ccc(Cl)cc3)ccc2n1,16050624,7678
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1,16050724,7679
CCCCCCc1ccc2nc(C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)OC)cc(C(=O)O)c2c1,16050816,7680
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(/C=C/c3ccc(Cl)cc3)ccc2n1,16050623,7681
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(Cl)c3)ccc2n1,16050817,7682
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccs3)ccc2n1,25026574,7683
O=C(O)Cc1cccc(CC2C3CCC(O3)C2c2nc(C(=O)NCCCCC3CCCCC3)co2)c1,18675848,7684
O=C(O)Cc1cccc(CCC2C3CCC(O3)C2c2nc(C(=O)NCCCCC3CCCCC3)co2)c1,19875405,7685
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=S)NCCCCC2CCCCC2)co1,19097519,7686
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccccc2)co1,19875370,7687
C#CCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,44279724,7688
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NC2CCCCC2)co1,14952432,7689
O=C(O)CCCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,44279917,7690
CCC(C)(C)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19875423,7691
O=C(O)c1cccc(CCC2C3CCC(O3)C2c2nc(C(=O)NCCCCC3CCCCC3)co2)c1,19875358,7692
CSc1ccc(CCCCNC(=O)c2coc(C3C4CCC(O4)C3Cc3ccccc3CCC(=O)O)n2)cc1,19875446,7693
CCCCCCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,14952425,7694
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)CCCCCC2CCCCC2)co1,19884707,7695
CC(C)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19875366,7696
CC(C)(C)CCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,44279758,7697
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCC2CCCCC2)co1,19875360,7698
CC(C)(C)CCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19875479,7699
CCCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,14952423,7700
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(F)cc2)co1,19875414,7701
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCc2ccccc2)co1,19875435,7702
O=C(O)Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,19813457,7703
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(O)cc2)co1,19875466,7704
CS(=O)(=O)NC(=O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,19875425,7705
CCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19973038,7706
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(Cl)cc2)co1,14952443,7707
O=C(O)COc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,18675853,7708
CCCCCN(C)C(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19875443,7709
CNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,14952419,7710
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)OCCCCC2CCCCC2)co1,44279871,7711
CC(C)(Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1)C(=O)O,44280058,7712
CC(C)(C)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,19875392,7713
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC(F)(F)F)co1,44279891,7714
COc1ccc(CCCCNC(=O)c2coc(C3C4CCC(O4)C3Cc3ccccc3CCC(=O)O)n2)cc1,19875349,7715
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC(=O)NC2CCCCC2)co1,19875478,7716
O=C(NCCCCC1CCCCC1)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCCO)n1,19813455,7717
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,14952347,7718
O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCCO)co1,44279913,7719
Oc1cc2oc(-c3ccc(O)c(O)c3)c(O)cc-2c(=[OH+])c1,128861,7720
COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(O)C4=O)ccc3O[C@@H]2CO)ccc1O,53749649,7721
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,20969430,7722
Nc1nc2c(-c3ccccn3)nccc2[nH]1,67238213,7723
O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccccc1,5738263,7724
N=C(N)[C@H]1CCCN1,53233132,7725
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1[N+](=O)[O-],24798804,7726
Cc1cc(O)c2c(O)cccc2c1-c1cc(O)cc(=O)o1,54685140,7727
Cc1occ2c1C(=O)c1c(O)ccc(O)c1C2,132904,7728
Cc1cc(O)cc2cc3c(c(O)c12)C(=O)CCC3O,132015,7729
Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,9549289,7730
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,16220188,7731
O=C(O)[C@@H]1c2ccccc2C(=O)N(Cc2ccc(Cl)cc2)[C@H]1c1ccc(Cl)cc1,44587338,7732
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,2856,7733
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,2399,7734
NCC1CCn2c(c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,23645855,7735
CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,2396,7736
CC(=O)c1cccc(-c2cnc3ccc(NCC4CC4)nn23)c1,5459373,7737
Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,2403,7738
CN(C)CC1CCn2c(c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,23645856,7739
Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,5083,7740
O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCOCCOCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,73354391,7741
O=C(CCCCCNC(=O)CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCCCCC(=O)NCCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,73345317,7742
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C,44355185,7743
CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,167715,7744
Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,6603820,7745
C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,44331310,7746
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,3341,7747
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,1240,7748
C[N@@H+]1C[C@H](C(N)=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,44332913,7749
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,31101,7750
COc1cc(CC[NH3+])ccc1O,6927014,7751
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,28864,7752
[NH3+][C@@H]1CCc2cc(O)c(O)cc2C1,44332855,7753
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,47811,7754
Oc1cc2c(c(Cl)c1O)CC[NH2+]C[C@@H]2c1ccccc1,44332751,7755
NCCc1ccc(O)c(O)c1,681,7756
C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1,10452020,7757
CCCN1Cc2c(C)cccc2[C@@H]2c3cc(O)c(O)cc3CC[C@H]21,10314127,7758
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,54562,7759
CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc(C(=O)O)cc3)c(O)cc21,9819890,7760
CC(C)c1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,9886082,7761
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1CCC)C(C)(C)CCC2(C)C,9999621,7762
CCCn1c(=O)c2[nH]c(NC(=O)c3ccc(S(=O)(=O)F)cc3)nc2n(CCC)c1=O,10048706,7763
CCCn1c(=O)c2[nH]c(CCNC(=O)c3ccc(S(=O)(=O)F)cc3)nc2n(CCC)c1=O,10027485,7764
CCCN1C(=O)C2NC(C3CCCC3)NC2N(CCCOC(=O)CBr)C1=O,44324421,7765
CCCn1c(=O)c2[nH]c(CCCNC(=O)c3cccc(S(=O)(=O)F)c3)nc2n(CCC)c1=O,10435244,7766
CCCn1c(=O)c2[nH]c(CCNC(=O)c3cccc(S(=O)(=O)F)c3)nc2n(CCC)c1=O,10367224,7767
